validation,result,column,pk,detail,source_value,target_value
record_count_check,FAIL,,,"Source: 49899 rows, Target: 6654 rows",49899,6654
column_count_check,PASS,,,"Source: 48 columns, Target: 49 columns, Common: 48 | Target-only: ['Identifier']",48,49
metadata_type_check,PASS,ARR Size Dynamic,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Account ID,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Account Name,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Account Ranking List,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Bill State,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,"BoP (Adjusted, w/ Late Renewals Extn)",,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Bundle Product Code,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Category,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Category (Adjusted),,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Cohort ARR Size,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Covered Finance Product Category,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Distributor Name,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,End Customer,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,"EoP (Adjusted, w/ Late Renewals Extn)",,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,"EoP, Unadjusted  ",,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Extn for Late Renewals,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Finance Product Category,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Geo ,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Index#,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Industry,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Industry [Custom],,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Max. Fortune Rank,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Month of Revenue Date,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Order Number,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Peak ARR,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Previous ARR,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Previous Extn for Late Renewals,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Previous Refresh Overlap Adj,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Product Family,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Product Group,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Product Name,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Product Penetration (Landed),,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Quantity,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,RCN Emp Count,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Refresh Overlap Adj,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Region,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Reseller Name,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,SKU,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Sales Designation_New,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Sales Rep,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Service End Date,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Service Start Date,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Shipping Country,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Territory Id,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Territory Name,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Variance,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,"Variance (Adjusted, w/ Late Renewals Extn)",,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Year of Cohort Date FY,,"Compatible types: Source 'object', Target 'object'",object,object
duplicate_check,SKIP,,,No primary key defined - duplicate check skipped,,
null_check,FAIL,ARR Size Dynamic,,"Source: 0 nulls, Target: 203 nulls",0,203
null_check,FAIL,Account Ranking List,,"Source: 30740 nulls, Target: 4064 nulls",30740,4064
null_check,FAIL,Bill State,,"Source: 29768 nulls, Target: 3996 nulls",29768,3996
null_check,FAIL,Bundle Product Code,,"Source: 9709 nulls, Target: 1193 nulls",9709,1193
null_check,FAIL,Cohort ARR Size,,"Source: 0 nulls, Target: 113 nulls",0,113
null_check,FAIL,Distributor Name,,"Source: 1816 nulls, Target: 217 nulls",1816,217
null_check,FAIL,Max. Fortune Rank,,"Source: 48874 nulls, Target: 6511 nulls",48874,6511
null_check,FAIL,Reseller Name,,"Source: 43 nulls, Target: 3 nulls",43,3
null_check,FAIL,Shipping Country,,"Source: 27 nulls, Target: 3 nulls",27,3
null_check,FAIL,Territory Id,,"Source: 111 nulls, Target: 11 nulls",111,11
null_check,FAIL,Territory Name,,"Source: 111 nulls, Target: 11 nulls",111,11
empty_string_check,PASS,,,No empty strings found,,
data_validation,FAIL,ARR Size Dynamic,index=0,Values do not match,'$10K - $25K',nan
data_validation,FAIL,"BoP (Adjusted, w/ Late Renewals Extn)",index=0,Values do not match,"'2,047'",'2353.61'
data_validation,FAIL,Category,index=0,Values do not match,'No Change','Lost Customer'
data_validation,FAIL,Category (Adjusted),index=0,Values do not match,'No Change','Customer Downsell'
data_validation,FAIL,"EoP (Adjusted, w/ Late Renewals Extn)",index=0,Values do not match,"'2,047'",'1411.8'
data_validation,FAIL,"EoP, Unadjusted  ",index=0,Values do not match,'$2.05K','0.0'
data_validation,FAIL,Extn for Late Renewals,index=0,Values do not match,'$0.00K','1411.8'
data_validation,FAIL,Month of Revenue Date,index=0,Values do not match,'October 2024','January 2026'
data_validation,FAIL,Order Number,index=0,Values do not match,'REN-168132','REN-180976'
data_validation,FAIL,Peak ARR,index=0,Values do not match,'$16.3K','0.0'
data_validation,FAIL,Previous ARR,index=0,Values do not match,'$2.05K','2353.61'
data_validation,FAIL,Previous Extn for Late Renewals,index=0,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Previous Refresh Overlap Adj,index=0,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Refresh Overlap Adj,index=0,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Service End Date,index=0,Values do not match,'1/12/2025','1/12/2026'
data_validation,FAIL,Service Start Date,index=0,Values do not match,'1/13/2024','1/13/2025'
data_validation,FAIL,Variance,index=0,Values do not match,'$0.00K','-2353.61'
data_validation,FAIL,"Variance (Adjusted, w/ Late Renewals Extn)",index=0,Values do not match,'$0.00K','-941.8100000000002'
data_validation,FAIL,ARR Size Dynamic,index=1,Values do not match,'$10K - $25K',nan
data_validation,FAIL,"BoP (Adjusted, w/ Late Renewals Extn)",index=1,Values do not match,"'2,047'",'4318.18'
data_validation,FAIL,Category,index=1,Values do not match,'Customer Upsell','Lost Customer'
data_validation,FAIL,Category (Adjusted),index=1,Values do not match,'Customer Upsell','Customer Downsell'
data_validation,FAIL,Covered Finance Product Category,index=1,Values do not match,'Hardware','(blank)'
data_validation,FAIL,"EoP (Adjusted, w/ Late Renewals Extn)",index=1,Values do not match,'0','2590.7999999999997'
data_validation,FAIL,"EoP, Unadjusted  ",index=1,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Extn for Late Renewals,index=1,Values do not match,'$0.00K','2590.7999999999997'
data_validation,FAIL,Finance Product Category,index=1,Values do not match,'Maintenance','Term Software'
data_validation,FAIL,Month of Revenue Date,index=1,Values do not match,'January 2025','January 2026'
data_validation,FAIL,Order Number,index=1,Values do not match,'REN-168132','REN-180976'
data_validation,FAIL,Peak ARR,index=1,Values do not match,'$16.3K','0.0'
data_validation,FAIL,Previous ARR,index=1,Values do not match,'$2.05K','4318.18'
data_validation,FAIL,Previous Extn for Late Renewals,index=1,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Previous Refresh Overlap Adj,index=1,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Product Name,index=1,Values do not match,'Infoblox Premium Maintenance-Enterprise',"'Trinzic Software Module Subscription, Grid'"
data_validation,FAIL,Refresh Overlap Adj,index=1,Values do not match,'$0.00K','0.0'
data_validation,FAIL,SKU,index=1,Values do not match,'IB-MNT-PRM','IB-SWTL-GD'
data_validation,FAIL,Service End Date,index=1,Values do not match,'1/12/2025','1/12/2026'
data_validation,FAIL,Service Start Date,index=1,Values do not match,'1/13/2024','1/13/2025'
data_validation,FAIL,Variance,index=1,Values do not match,'($2.05K)','-4318.18'
data_validation,FAIL,"Variance (Adjusted, w/ Late Renewals Extn)",index=1,Values do not match,'($2.05K)','-1727.3800000000006'
data_validation,FAIL,ARR Size Dynamic,index=2,Values do not match,'$10K - $25K',nan
data_validation,FAIL,"BoP (Adjusted, w/ Late Renewals Extn)",index=2,Values do not match,"'3,755'",'9619.19'
data_validation,FAIL,Category,index=2,Values do not match,'No Change','Lost Customer'
data_validation,FAIL,Category (Adjusted),index=2,Values do not match,'No Change','Customer Downsell'
data_validation,FAIL,"EoP (Adjusted, w/ Late Renewals Extn)",index=2,Values do not match,"'3,755'",'5771.4'
data_validation,FAIL,"EoP, Unadjusted  ",index=2,Values do not match,'$3.75K','0.0'
data_validation,FAIL,Extn for Late Renewals,index=2,Values do not match,'$0.00K','5771.4'
data_validation,FAIL,Month of Revenue Date,index=2,Values do not match,'October 2024','January 2026'
data_validation,FAIL,Order Number,index=2,Values do not match,'REN-168132','REN-180976'
data_validation,FAIL,Peak ARR,index=2,Values do not match,'$16.3K','0.0'
data_validation,FAIL,Previous ARR,index=2,Values do not match,'$3.75K','9619.19'
data_validation,FAIL,Previous Extn for Late Renewals,index=2,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Previous Refresh Overlap Adj,index=2,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Product Name,index=2,Values do not match,"'Trinzic Software Module Subscription, Grid'","'Trinzic Software Module Subscription, DDI'"
data_validation,FAIL,Refresh Overlap Adj,index=2,Values do not match,'$0.00K','0.0'
data_validation,FAIL,SKU,index=2,Values do not match,'IB-SWTL-GD','IB-SWTL-NS1'
data_validation,FAIL,Service End Date,index=2,Values do not match,'1/12/2025','1/12/2026'
data_validation,FAIL,Service Start Date,index=2,Values do not match,'1/13/2024','1/13/2025'
data_validation,FAIL,Variance,index=2,Values do not match,'$0.00K','-9619.19'
data_validation,FAIL,"Variance (Adjusted, w/ Late Renewals Extn)",index=2,Values do not match,'$0.00K','-3847.790000000001'
data_validation,FAIL,ARR Size Dynamic,index=3,Values do not match,'$10K - $25K','$10K or less'
data_validation,FAIL,Account ID,index=3,Values do not match,'0014600001JLFo9AAH','0014600001JLZYzAAP'
data_validation,FAIL,Account Name,index=3,Values do not match,'702 COMMUNICATION','A&D CREDIT INFORMATION'
data_validation,FAIL,Bill State,index=3,Values do not match,'Minnesota',nan
data_validation,FAIL,"BoP (Adjusted, w/ Late Renewals Extn)",index=3,Values do not match,"'3,755'",'859.9799800000001'
data_validation,FAIL,Bundle Product Code,index=3,Values do not match,'TE-1415-SWBSUB-NS1GD','TE-815-SWBSUB-NS1GD'
data_validation,FAIL,Category,index=3,Values do not match,'Customer Upsell','No Change'
data_validation,FAIL,Category (Adjusted),index=3,Values do not match,'Customer Upsell','No Change'
data_validation,FAIL,Covered Finance Product Category,index=3,Values do not match,'(blank)','Hardware'
data_validation,FAIL,Distributor Name,index=3,Values do not match,'INGRAM MICRO INC','EXPERNET'
data_validation,FAIL,End Customer,index=3,Values do not match,'702 COMMUNICATIONS','AANDD CREDIT INFORMATION'
data_validation,FAIL,"EoP (Adjusted, w/ Late Renewals Extn)",index=3,Values do not match,'0','859.9799800000001'
data_validation,FAIL,"EoP, Unadjusted  ",index=3,Values do not match,'$0.00K','859.9799800000001'
data_validation,FAIL,Extn for Late Renewals,index=3,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Finance Product Category,index=3,Values do not match,'Term Software','Maintenance'
data_validation,FAIL,Geo ,index=3,Values do not match,'AMS','APJ'
data_validation,FAIL,Industry,index=3,Values do not match,'Hospitality','Financial Services'
data_validation,FAIL,Industry [Custom],index=3,Values do not match,'Telecomm Service Providers','Financial Services'
