validation,result,column,pk,detail,source_value,target_value
metadata_type_check,PASS,Month of Revenue Date,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Order Number,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Peak ARR,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Previous ARR,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Previous Extn for Late Renewals,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Previous Refresh Overlap Adj,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Product Family,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Product Group,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Product Name,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Product Penetration (Landed),,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Quantity,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,RCN Emp Count,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Refresh Overlap Adj,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Region,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Reseller Name,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,SKU,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Sales Designation_New,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Sales Rep,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Service End Date,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Service Start Date,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Shipping Country,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Territory Id,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Territory Name,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Variance,,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,"Variance (Adjusted, w/ Late Renewals Extn)",,"Compatible types: Source 'object', Target 'object'",object,object
metadata_type_check,PASS,Year of Cohort Date FY,,"Compatible types: Source 'object', Target 'object'",object,object
duplicate_check,SKIP,,,No primary key defined - duplicate check skipped,,
null_check,FAIL,ARR Size Dynamic,,"Source: 0 nulls, Target: 46 nulls",0,46
null_check,FAIL,Account Ranking List,,"Source: 787 nulls, Target: 279 nulls",787,279
null_check,FAIL,Bill State,,"Source: 807 nulls, Target: 317 nulls",807,317
null_check,FAIL,Bundle Product Code,,"Source: 55 nulls, Target: 0 nulls",55,0
null_check,FAIL,Cohort ARR Size,,"Source: 0 nulls, Target: 157 nulls",0,157
null_check,FAIL,Distributor Name,,"Source: 336 nulls, Target: 23 nulls",336,23
null_check,FAIL,Max. Fortune Rank,,"Source: 1372 nulls, Target: 390 nulls",1372,390
null_check,FAIL,Reseller Name,,"Source: 21 nulls, Target: 0 nulls",21,0
null_check,FAIL,Year of Cohort Date FY,,"Source: 9 nulls, Target: 0 nulls",9,0
empty_string_check,PASS,,,No empty strings found,,
data_validation,FAIL,ARR Size Dynamic,index=0,Values do not match,'$25K - $50K','$10K - $25K'
data_validation,FAIL,Account ID,index=0,Values do not match,'0014600001JLDxOAAX','0014600001JLJrHAAX'
data_validation,FAIL,Account Name,index=0,Values do not match,'AA plc','GRUPA ALLEGRO SP ZOO'
data_validation,FAIL,Account Ranking List,index=0,Values do not match,'Warburg Pincus Company','MarketCap 10k'
data_validation,FAIL,"BoP (Adjusted, w/ Late Renewals Extn)",index=0,Values do not match,"'42,188'",'15401.1'
data_validation,FAIL,Bundle Product Code,index=0,Values do not match,'IB-SUB-B1DDI-BIZ-GR-D','WR-B1-DDI'
data_validation,FAIL,Cohort ARR Size,index=0,Values do not match,'NA',nan
data_validation,FAIL,Distributor Name,index=0,Values do not match,'EXCLUSIVE NETWORKS UK','Exclusive Networks Poland S.A.'
data_validation,FAIL,End Customer,index=0,Values do not match,'AA LIMITED','ALLEGRO.EU'
data_validation,FAIL,"EoP (Adjusted, w/ Late Renewals Extn)",index=0,Values do not match,"'42,188'",'15401.1'
data_validation,FAIL,"EoP, Unadjusted  ",index=0,Values do not match,'$42.19K','15401.1'
data_validation,FAIL,Extn for Late Renewals,index=0,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Industry,index=0,Values do not match,'Financial Services','Telecomm Service Providers'
data_validation,FAIL,Industry [Custom],index=0,Values do not match,'Insurance','Retail'
data_validation,FAIL,Order Number,index=0,Values do not match,'REN-165339','DIST-139639'
data_validation,FAIL,Peak ARR,index=0,Values do not match,'$42.2K','15401.1'
data_validation,FAIL,Previous ARR,index=0,Values do not match,'$42.19K','15401.1'
data_validation,FAIL,Previous Extn for Late Renewals,index=0,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Previous Refresh Overlap Adj,index=0,Values do not match,'$0.00K','0'
data_validation,FAIL,Product Name,index=0,Values do not match,'Infoblox BloxOne DDI Business Software Annual Subscription for up to guardrail limits in tier D (15,'Infoblox BloxOne DDI Advanced Software Annual Subscription per virtual machine or Infoblox 105 Hard
data_validation,FAIL,Quantity,index=0,Values do not match,'1','11'
data_validation,FAIL,RCN Emp Count,index=0,Values do not match,'6920','7000'
data_validation,FAIL,Refresh Overlap Adj,index=0,Values do not match,'$0.00K','0'
data_validation,FAIL,Region,index=0,Values do not match,'WEUR','CEUR'
data_validation,FAIL,Reseller Name,index=0,Values do not match,'SOFTCAT','INTEGRATED SOLUTIONS SP ZOO'
data_validation,FAIL,SKU,index=0,Values do not match,'IB-SUB-B1DDI-BIZ-GR-D','IB-SUB-B1-DDI-ADV'
data_validation,FAIL,Sales Rep,index=0,Values do not match,'David Keane','Rafal Szewczyk'
data_validation,FAIL,Service End Date,index=0,Values do not match,'12/27/2026','7/30/2026'
data_validation,FAIL,Service Start Date,index=0,Values do not match,'12/28/2023','7/31/2021'
data_validation,FAIL,Shipping Country,index=0,Values do not match,'United Kingdom','Poland'
data_validation,FAIL,Territory Id,index=0,Values do not match,'0MI1M000000TNSyWAO','0MI8Y000000GpLTWA0'
data_validation,FAIL,Territory Name,index=0,Values do not match,'UK and I 3','ENTERPRISE SOUTH 4'
data_validation,FAIL,Variance,index=0,Values do not match,'$0.00K','0.0'
data_validation,FAIL,"Variance (Adjusted, w/ Late Renewals Extn)",index=0,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Year of Cohort Date FY,index=0,Values do not match,'FY 2015','FY 2013'
data_validation,FAIL,ARR Size Dynamic,index=1,Values do not match,'$25K - $50K','$10K - $25K'
data_validation,FAIL,Account ID,index=1,Values do not match,'0014600001JLDxOAAX','0014600001JLJrHAAX'
data_validation,FAIL,Account Name,index=1,Values do not match,'AA plc','GRUPA ALLEGRO SP ZOO'
data_validation,FAIL,Account Ranking List,index=1,Values do not match,'Warburg Pincus Company','MarketCap 10k'
data_validation,FAIL,"BoP (Adjusted, w/ Late Renewals Extn)",index=1,Values do not match,"'42,188'",'15401.1'
data_validation,FAIL,Bundle Product Code,index=1,Values do not match,'IB-SUB-B1DDI-BIZ-GR-D','WR-B1-DDI'
data_validation,FAIL,Cohort ARR Size,index=1,Values do not match,'NA',nan
data_validation,FAIL,Distributor Name,index=1,Values do not match,'EXCLUSIVE NETWORKS UK','Exclusive Networks Poland S.A.'
data_validation,FAIL,End Customer,index=1,Values do not match,'AA LIMITED','ALLEGRO.EU'
data_validation,FAIL,"EoP (Adjusted, w/ Late Renewals Extn)",index=1,Values do not match,"'42,188'",'15401.1'
data_validation,FAIL,"EoP, Unadjusted  ",index=1,Values do not match,'$42.19K','15401.1'
data_validation,FAIL,Extn for Late Renewals,index=1,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Industry,index=1,Values do not match,'Financial Services','Telecomm Service Providers'
data_validation,FAIL,Industry [Custom],index=1,Values do not match,'Insurance','Retail'
data_validation,FAIL,Order Number,index=1,Values do not match,'REN-165339','DIST-139639'
data_validation,FAIL,Peak ARR,index=1,Values do not match,'$42.2K','15401.1'
data_validation,FAIL,Previous ARR,index=1,Values do not match,'$42.19K','15401.1'
data_validation,FAIL,Previous Extn for Late Renewals,index=1,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Previous Refresh Overlap Adj,index=1,Values do not match,'$0.00K','0'
data_validation,FAIL,Product Name,index=1,Values do not match,'Infoblox BloxOne DDI Business Software Annual Subscription for up to guardrail limits in tier D (15,'Infoblox BloxOne DDI Advanced Software Annual Subscription per virtual machine or Infoblox 105 Hard
data_validation,FAIL,Quantity,index=1,Values do not match,'1','11'
data_validation,FAIL,RCN Emp Count,index=1,Values do not match,'6920','7000'
data_validation,FAIL,Refresh Overlap Adj,index=1,Values do not match,'$0.00K','0'
data_validation,FAIL,Region,index=1,Values do not match,'WEUR','CEUR'
data_validation,FAIL,Reseller Name,index=1,Values do not match,'SOFTCAT','INTEGRATED SOLUTIONS SP ZOO'
data_validation,FAIL,SKU,index=1,Values do not match,'IB-SUB-B1DDI-BIZ-GR-D','IB-SUB-B1-DDI-ADV'
data_validation,FAIL,Sales Rep,index=1,Values do not match,'David Keane','Rafal Szewczyk'
data_validation,FAIL,Service End Date,index=1,Values do not match,'12/27/2026','7/30/2026'
data_validation,FAIL,Service Start Date,index=1,Values do not match,'12/28/2023','7/31/2021'
data_validation,FAIL,Shipping Country,index=1,Values do not match,'United Kingdom','Poland'
data_validation,FAIL,Territory Id,index=1,Values do not match,'0MI1M000000TNSyWAO','0MI8Y000000GpLTWA0'
data_validation,FAIL,Territory Name,index=1,Values do not match,'UK and I 3','ENTERPRISE SOUTH 4'
data_validation,FAIL,Variance,index=1,Values do not match,'$0.00K','0.0'
data_validation,FAIL,"Variance (Adjusted, w/ Late Renewals Extn)",index=1,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Year of Cohort Date FY,index=1,Values do not match,'FY 2015','FY 2013'
data_validation,FAIL,ARR Size Dynamic,index=2,Values do not match,'$25K - $50K','$10K - $25K'
data_validation,FAIL,Account ID,index=2,Values do not match,'0014600001JLDxOAAX','0014600001JLJrHAAX'
data_validation,FAIL,Account Name,index=2,Values do not match,'AA plc','GRUPA ALLEGRO SP ZOO'
data_validation,FAIL,Account Ranking List,index=2,Values do not match,'Warburg Pincus Company','MarketCap 10k'
data_validation,FAIL,"BoP (Adjusted, w/ Late Renewals Extn)",index=2,Values do not match,"'42,188'",'15401.1'
data_validation,FAIL,Bundle Product Code,index=2,Values do not match,'IB-SUB-B1DDI-BIZ-GR-D','WR-B1-DDI'
data_validation,FAIL,Cohort ARR Size,index=2,Values do not match,'NA',nan
data_validation,FAIL,Distributor Name,index=2,Values do not match,'EXCLUSIVE NETWORKS UK','Exclusive Networks Poland S.A.'
data_validation,FAIL,End Customer,index=2,Values do not match,'AA LIMITED','ALLEGRO.EU'
data_validation,FAIL,"EoP (Adjusted, w/ Late Renewals Extn)",index=2,Values do not match,"'42,188'",'15401.1'
data_validation,FAIL,"EoP, Unadjusted  ",index=2,Values do not match,'$42.19K','15401.1'
data_validation,FAIL,Extn for Late Renewals,index=2,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Industry,index=2,Values do not match,'Financial Services','Telecomm Service Providers'
data_validation,FAIL,Industry [Custom],index=2,Values do not match,'Insurance','Retail'
data_validation,FAIL,Order Number,index=2,Values do not match,'REN-165339','DIST-139639'
data_validation,FAIL,Peak ARR,index=2,Values do not match,'$42.2K','15401.1'
data_validation,FAIL,Previous ARR,index=2,Values do not match,'$42.19K','15401.1'
data_validation,FAIL,Previous Extn for Late Renewals,index=2,Values do not match,'$0.00K','0.0'
data_validation,FAIL,Previous Refresh Overlap Adj,index=2,Values do not match,'$0.00K','0'
data_validation,FAIL,Product Name,index=2,Values do not match,'Infoblox BloxOne DDI Business Software Annual Subscription for up to guardrail limits in tier D (15,'Infoblox BloxOne DDI Advanced Software Annual Subscription per virtual machine or Infoblox 105 Hard
data_validation,FAIL,Quantity,index=2,Values do not match,'1','11'
data_validation,FAIL,RCN Emp Count,index=2,Values do not match,'6920','7000'
data_validation,FAIL,Refresh Overlap Adj,index=2,Values do not match,'$0.00K','0'
data_validation,FAIL,Region,index=2,Values do not match,'WEUR','CEUR'
data_validation,FAIL,Reseller Name,index=2,Values do not match,'SOFTCAT','INTEGRATED SOLUTIONS SP ZOO'
data_validation,FAIL,SKU,index=2,Values do not match,'IB-SUB-B1DDI-BIZ-GR-D','IB-SUB-B1-DDI-ADV'
data_validation,FAIL,Sales Rep,index=2,Values do not match,'David Keane','Rafal Szewczyk'
data_validation,FAIL,Service End Date,index=2,Values do not match,'12/27/2026','7/30/2026'
data_validation,FAIL,Service Start Date,index=2,Values do not match,'12/28/2023','7/31/2021'
data_validation,FAIL,Shipping Country,index=2,Values do not match,'United Kingdom','Poland'
data_validation,INFO,,,... and 14821 more mismatches (showing first 100),,
